"Plot Title: Hayden_July2"
"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 21781579, SEN S/N: 21651401, LBL: pyrgV)","Pressure, mbar (LGR S/N: 21781579, SEN S/N: 21753118)","Solar Radiation, W/m² (LGR S/N: 21781579, SEN S/N: 21760240)","Temp, °C (LGR S/N: 21781579, SEN S/N: 21776055)","RH, % (LGR S/N: 21781579, SEN S/N: 21776055)","Wind Speed, m/s (LGR S/N: 21781579, SEN S/N: 21776906)","Gust Speed, m/s (LGR S/N: 21781579, SEN S/N: 21776906)","Wind Direction, ø (LGR S/N: 21781579, SEN S/N: 21776906)","Rain, mm (LGR S/N: 21781579, SEN S/N: 21777066)"
2508,07/28/23 09:45:08 PM,-0.00023,746.850,0.6,11.167,51.437,4.34,11.02,42.1,0.00
2509,07/28/23 10:00:08 PM,-0.00023,746.750,0.6,10.995,52.883,3.67,10.35,42.1,0.00
2510,07/28/23 10:15:08 PM,-0.00023,746.750,0.6,10.995,53.219,3.34,9.35,42.1,0.00
2511,07/28/23 10:30:08 PM,-0.00023,747.050,0.6,11.231,53.965,3.34,9.68,9.8,0.00
2512,07/28/23 10:45:08 PM,-0.00023,746.550,0.6,9.987,60.464,3.67,8.68,42.1,0.00
2513,07/28/23 11:00:08 PM,-0.00023,746.750,0.6,10.523,51.537,2.34,5.68,40.7,0.00
2514,07/28/23 11:15:08 PM,-0.00023,746.950,0.6,9.966,49.483,3.34,7.01,28.1,0.00
2515,07/28/23 11:30:08 PM,-0.00023,746.950,0.6,9.665,52.728,2.34,5.34,40.7,0.00
2516,07/28/23 11:45:08 PM,-0.00023,746.950,0.6,8.679,61.260,1.67,4.01,352.4,0.00
2517,07/29/23 12:00:08 AM,-0.00023,746.850,0.6,8.571,63.198,1.67,3.01,353.8,0.00
2518,07/29/23 12:15:08 AM,-0.00023,746.850,0.6,8.829,61.276,1.67,4.34,7.0,0.00
2519,07/29/23 12:30:08 AM,-0.00023,746.750,0.6,9.429,55.554,2.34,6.01,16.8,0.00
2520,07/29/23 12:45:08 AM,-0.00023,746.750,0.6,9.665,47.762,2.67,5.01,335.5,0.00
2521,07/29/23 01:00:08 AM,-0.00023,746.650,0.6,9.386,50.150,3.34,7.35,320.1,0.00
2522,07/29/23 01:15:08 AM,-0.00023,746.550,0.6,9.472,49.404,4.68,7.35,297.6,0.00
2523,07/29/23 01:30:08 AM,-0.00023,746.450,0.6,9.429,49.523,4.68,8.02,296.2,0.00
2524,07/29/23 01:45:08 AM,-0.00023,746.550,0.6,9.408,50.321,4.68,8.68,293.4,0.00
2525,07/29/23 02:00:08 AM,-0.00023,746.550,0.6,9.150,52.139,3.67,7.01,301.8,0.00
2526,07/29/23 02:15:08 AM,-0.00023,746.450,0.6,9.150,51.447,4.34,8.02,280.8,0.00
2527,07/29/23 02:30:08 AM,-0.00023,746.350,0.6,9.065,53.370,4.68,8.02,292.0,0.00
2528,07/29/23 02:45:08 AM,-0.00023,746.350,0.6,9.000,54.972,4.68,8.02,279.4,0.00
2529,07/29/23 03:00:08 AM,-0.00023,746.350,0.6,8.893,55.666,4.01,7.01,296.2,0.00
2530,07/29/23 03:15:08 AM,-0.00023,746.250,0.6,8.872,58.015,3.67,7.01,287.8,0.00
2531,07/29/23 03:30:08 AM,-0.00023,746.350,0.6,8.528,59.559,3.67,6.35,304.7,0.00
2532,07/29/23 03:45:08 AM,-0.00023,746.350,0.6,8.657,58.473,3.67,7.01,315.9,0.00
2533,07/29/23 04:00:08 AM,-0.00023,746.250,0.6,8.657,59.265,3.34,7.68,314.5,0.00
2534,07/29/23 04:15:08 AM,-0.00023,746.150,0.6,8.571,59.554,3.34,7.01,313.1,0.00
2535,07/29/23 04:30:08 AM,-0.00023,746.150,0.6,8.743,59.759,2.67,5.68,336.9,0.00
2536,07/29/23 04:45:08 AM,-0.00023,746.250,0.6,8.657,60.168,2.67,5.68,315.9,0.00
2537,07/29/23 05:00:08 AM,-0.00023,746.250,0.6,8.121,62.324,2.67,5.68,331.3,0.00
2538,07/29/23 05:15:08 AM,-0.00023,746.250,0.6,8.636,59.651,3.01,6.01,336.9,0.00
2539,07/29/23 05:30:08 AM,-0.00023,746.050,0.6,8.400,54.939,3.67,8.35,318.7,0.00
2540,07/29/23 05:45:08 AM,-0.00023,746.050,1.9,8.528,53.864,5.34,9.02,283.6,0.00
2541,07/29/23 06:00:08 AM,-0.00023,746.350,5.6,8.421,55.763,6.01,10.69,287.8,0.00
2542,07/29/23 06:15:08 AM,-0.00023,745.950,48.1,8.829,57.124,5.68,9.02,287.8,0.00
2543,07/29/23 06:30:08 AM,-0.00023,745.950,95.6,9.043,54.084,4.34,8.35,294.8,0.00
2544,07/29/23 06:45:08 AM,-0.00023,746.050,135.6,9.022,48.238,4.34,8.02,299.0,0.00
2545,07/29/23 07:00:08 AM,-0.00023,746.050,178.1,9.215,52.212,5.01,10.35,293.4,0.00
2546,07/29/23 07:15:08 AM,-0.00023,746.150,220.6,9.236,53.324,4.68,8.35,299.0,0.00
2547,07/29/23 07:30:08 AM,-0.00023,746.250,265.6,9.472,51.937,3.67,8.02,290.6,0.00
2548,07/29/23 07:45:08 AM,-0.00023,746.250,311.9,9.279,56.272,4.01,6.68,294.8,0.00
2549,07/29/23 08:00:08 AM,-0.00023,746.350,356.9,9.987,56.147,3.01,7.68,313.1,0.00
2550,07/29/23 08:15:08 AM,-0.00023,746.250,403.1,10.008,58.593,2.34,6.01,336.9,0.00
2551,07/29/23 08:30:08 AM,-0.00023,746.250,449.4,10.330,56.120,2.34,6.01,355.2,0.00
2552,07/29/23 08:45:08 AM,-0.00023,746.150,494.4,10.287,56.655,2.67,6.01,12.6,0.00
2553,07/29/23 09:00:08 AM,-0.00023,746.250,534.4,11.059,53.149,2.34,6.68,30.9,0.00
2554,07/29/23 09:15:08 AM,-0.00023,746.350,575.6,11.231,53.869,2.34,4.34,59.0,0.00
2555,07/29/23 09:30:08 AM,-0.00023,746.450,614.4,11.102,55.013,2.00,4.68,56.2,0.00
2556,07/29/23 09:45:08 AM,-0.00023,746.650,649.4,10.738,56.172,3.01,7.68,99.7,0.00
2557,07/29/23 10:00:08 AM,-0.00023,746.550,684.4,11.124,56.451,2.67,6.68,103.9,0.00
2558,07/29/23 10:15:08 AM,-0.00023,746.550,724.4,11.016,54.144,2.67,7.68,115.1,0.00
2559,07/29/23 10:30:08 AM,-0.00023,746.650,755.6,10.952,52.718,2.67,7.68,120.7,0.00
2560,07/29/23 10:45:08 AM,-0.00023,746.750,781.9,10.845,52.920,3.34,7.01,123.5,0.00
2561,07/29/23 11:00:08 AM,-0.00023,746.950,819.4,11.295,47.216,2.00,4.68,112.3,0.00
2562,07/29/23 11:15:08 AM,-0.00023,746.950,855.6,12.132,41.436,2.34,6.35,117.9,0.00
2563,07/29/23 11:30:08 AM,-0.00023,746.950,884.4,12.260,39.251,2.34,7.01,160.0,0.00
2564,07/29/23 11:45:08 AM,-0.00023,746.950,901.9,12.196,46.534,3.34,9.68,175.5,0.00
2565,07/29/23 12:00:08 PM,-0.00023,747.150,914.4,12.475,45.588,2.34,5.01,112.3,0.00
2566,07/29/23 12:15:08 PM,-0.00023,747.050,935.6,13.011,42.496,2.34,6.35,137.6,0.00
2567,07/29/23 12:30:08 PM,-0.00023,747.150,925.6,13.140,43.119,2.34,5.34,148.8,0.00
2568,07/29/23 12:45:08 PM,-0.00023,747.250,933.1,12.968,44.025,2.34,8.35,126.4,0.00
2569,07/29/23 01:00:08 PM,-0.00023,747.250,961.9,13.118,43.688,2.34,6.68,151.6,0.00
2570,07/29/23 01:15:08 PM,-0.00023,747.350,931.9,13.697,43.842,2.67,8.35,115.1,0.00
2571,07/29/23 01:30:08 PM,-0.00023,747.350,914.4,12.132,54.176,3.67,7.35,150.2,0.00
2572,07/29/23 01:45:08 PM,-0.00023,747.450,906.9,12.990,54.304,2.67,6.35,155.8,0.00
2573,07/29/23 02:00:08 PM,-0.00023,747.850,900.6,12.882,52.229,2.34,6.35,143.2,0.00
2574,07/29/23 02:15:08 PM,-0.00023,747.750,873.1,12.861,50.010,4.01,8.35,133.4,0.00
2575,07/29/23 02:30:08 PM,-0.00023,747.850,844.4,13.011,48.188,2.67,8.02,106.7,0.00
2576,07/29/23 02:45:08 PM,-0.00023,747.650,826.9,13.333,47.135,2.67,7.01,102.5,0.00
2577,07/29/23 03:00:08 PM,-0.00023,747.650,790.6,12.561,52.129,2.34,6.01,98.3,0.00
2578,07/29/23 03:15:08 PM,-0.00023,747.850,793.1,13.140,47.936,2.34,6.35,106.7,0.00
2579,07/29/23 03:30:08 PM,-0.00023,747.650,814.4,12.539,53.034,2.67,8.35,91.3,0.00
2580,07/29/23 03:45:08 PM,-0.00023,747.650,839.4,13.504,47.344,2.00,6.01,108.1,0.00
2581,07/29/23 04:00:08 PM,-0.00023,747.650,735.6,13.612,46.081,1.67,4.34,39.3,0.00
2582,07/29/23 04:15:08 PM,-0.00023,747.450,160.6,11.917,51.231,2.67,5.68,341.2,0.00
2583,07/29/23 04:30:08 PM,-0.00023,747.550,614.4,11.896,50.613,3.01,8.02,33.7,0.00
2584,07/29/23 04:45:08 PM,-0.00023,747.250,568.1,11.467,54.179,4.01,9.02,339.7,0.00
2585,07/29/23 05:00:08 PM,-0.00023,747.150,518.1,10.781,53.790,6.01,13.02,303.2,0.00
2586,07/29/23 05:15:08 PM,-0.00023,747.350,493.1,11.188,45.728,6.68,14.36,306.1,0.00
2587,07/29/23 05:30:08 PM,-0.00023,747.150,461.9,10.845,55.004,6.01,14.69,303.2,0.00
2588,07/29/23 05:45:08 PM,-0.00023,747.150,334.4,10.609,51.493,6.35,12.69,304.7,0.00
2589,07/29/23 06:00:08 PM,-0.00023,746.750,430.6,10.330,52.496,6.68,12.69,300.4,0.00
2590,07/29/23 06:15:08 PM,-0.00023,746.750,363.1,10.480,48.653,6.68,12.36,313.1,0.00
2591,07/29/23 06:30:08 PM,-0.00023,747.050,149.4,9.794,58.181,6.68,11.69,313.1,0.00
2592,07/29/23 06:45:08 PM,-0.00023,746.750,79.4,9.665,59.060,7.01,12.02,304.7,0.00
2593,07/29/23 07:00:08 PM,-0.00023,747.150,35.6,9.301,62.054,7.01,14.69,304.7,0.00
2594,07/29/23 07:15:08 PM,-0.00023,746.950,20.6,9.065,58.381,6.35,12.02,306.1,0.00
2595,07/29/23 07:30:08 PM,-0.00023,747.250,16.9,8.850,61.444,6.35,11.35,287.8,0.00
2596,07/29/23 07:45:08 PM,-0.00023,746.650,14.4,8.550,62.510,6.35,10.69,290.6,0.00
2597,07/29/23 08:00:08 PM,-0.00023,746.950,11.9,8.636,56.893,7.01,12.69,292.0,0.00
2598,07/29/23 08:15:08 PM,-0.00023,747.050,8.1,8.550,56.542,6.68,13.69,289.2,0.00
2599,07/29/23 08:30:08 PM,-0.00023,746.950,3.1,8.764,49.204,7.01,13.36,289.2,0.00
2600,07/29/23 08:45:08 PM,-0.00023,746.750,0.6,8.679,44.141,7.68,13.02,289.2,0.00
2601,07/29/23 09:00:08 PM,-0.00023,747.450,0.6,8.915,39.942,7.68,13.69,289.2,0.00
2602,07/29/23 09:15:08 PM,-0.00023,747.150,0.6,8.593,42.827,7.35,14.36,289.2,0.00
2603,07/29/23 09:30:08 PM,-0.00023,747.250,0.6,8.743,40.017,7.68,12.69,296.2,0.00
2604,07/29/23 09:45:08 PM,-0.00023,747.350,0.6,8.679,40.497,7.68,12.02,297.6,0.00
2605,07/29/23 10:00:08 PM,-0.00023,747.350,0.6,8.700,36.965,7.35,14.69,300.4,0.00
2606,07/29/23 10:15:08 PM,-0.00023,747.450,0.6,8.743,37.067,6.68,11.35,300.4,0.00
2607,07/29/23 10:30:08 PM,-0.00023,747.350,0.6,8.357,38.492,6.01,12.36,299.0,0.00
2608,07/29/23 10:45:08 PM,-0.00023,747.350,0.6,8.679,41.949,5.34,10.69,279.4,0.00
2609,07/29/23 11:00:08 PM,-0.00023,747.150,0.6,8.786,43.606,6.35,12.36,294.8,0.00
2610,07/29/23 11:15:08 PM,-0.00023,747.250,0.6,8.421,48.696,6.35,11.35,293.4,0.00
2611,07/29/23 11:30:08 PM,-0.00023,746.950,0.6,8.464,49.497,5.68,11.02,301.8,0.00
2612,07/29/23 11:45:08 PM,-0.00023,747.350,0.6,8.443,50.399,4.68,9.68,304.7,0.00
2613,07/30/23 12:00:08 AM,-0.00023,747.150,0.6,8.507,51.922,4.68,13.02,332.7,0.00
2614,07/30/23 12:15:08 AM,-0.00023,746.950,0.6,8.357,47.321,6.01,12.36,313.1,0.00
2615,07/30/23 12:30:08 AM,-0.00023,747.150,0.6,8.421,44.744,5.34,10.69,303.2,0.00
2616,07/30/23 12:45:08 AM,-0.00023,746.950,0.6,8.464,32.590,4.68,9.02,306.1,0.00
2617,07/30/23 01:00:08 AM,-0.00023,746.850,0.6,8.550,28.022,7.01,12.02,304.7,0.00
2618,07/30/23 01:15:08 AM,-0.00023,746.750,0.6,8.915,22.583,7.35,12.02,303.2,0.00
2619,07/30/23 01:30:08 AM,-0.00023,746.750,0.6,8.979,22.103,7.35,11.35,299.0,0.00
2620,07/30/23 01:45:08 AM,-0.00023,746.450,0.6,8.614,25.841,7.68,12.69,304.7,0.00
2621,07/30/23 02:00:08 AM,-0.00023,746.450,0.6,8.614,23.525,8.02,15.03,303.2,0.00
2622,07/30/23 02:15:08 AM,-0.00023,746.350,0.6,8.700,21.566,8.35,13.69,297.6,0.00
2623,07/30/23 02:30:08 AM,-0.00023,746.350,0.6,8.400,20.252,7.01,11.69,306.1,0.00
2624,07/30/23 02:45:08 AM,-0.00023,746.250,0.6,8.528,20.899,6.35,12.36,304.7,0.00
2625,07/30/23 03:00:08 AM,-0.00023,746.350,0.6,8.550,21.131,6.35,11.35,300.4,0.00
2626,07/30/23 03:15:08 AM,-0.00023,746.350,0.6,8.357,24.413,6.35,11.02,303.2,0.00
2627,07/30/23 03:30:08 AM,-0.00023,746.350,0.6,8.421,23.188,6.35,11.35,287.8,0.00
2628,07/30/23 03:45:08 AM,-0.00023,746.450,0.6,8.293,23.937,5.68,11.35,280.8,0.00
2629,07/30/23 04:00:08 AM,-0.00023,746.350,0.6,8.250,27.477,5.68,9.35,289.2,0.00
2630,07/30/23 04:15:08 AM,-0.00023,746.350,0.6,8.100,34.678,6.68,11.02,285.0,0.00
2631,07/30/23 04:30:08 AM,-0.00023,746.250,0.6,7.864,46.580,6.01,10.69,301.8,0.00
2632,07/30/23 04:45:08 AM,-0.00023,746.150,0.6,7.649,47.884,5.34,10.69,301.8,0.00
2633,07/30/23 05:00:08 AM,-0.00023,746.250,0.6,7.671,48.759,5.68,10.02,299.0,0.00
2634,07/30/23 05:15:08 AM,-0.00023,746.350,0.6,7.885,49.999,6.01,10.35,296.2,0.00
2635,07/30/23 05:30:08 AM,-0.00023,746.350,0.6,7.949,52.338,6.01,10.02,293.4,0.00
2636,07/30/23 05:45:08 AM,-0.00023,746.350,1.9,7.907,49.973,5.68,9.35,299.0,0.00
2637,07/30/23 06:00:08 AM,-0.00023,746.050,13.1,7.713,52.915,6.01,10.35,303.2,0.00
2638,07/30/23 06:15:08 AM,-0.00023,745.850,43.1,8.078,40.507,5.68,9.68,303.2,0.00
2639,07/30/23 06:30:08 AM,-0.00023,746.050,89.4,8.979,37.427,6.01,10.69,304.7,0.00
2640,07/30/23 06:45:08 AM,-0.00023,745.950,129.4,8.850,34.086,5.34,10.35,322.9,0.00
2641,07/30/23 07:00:08 AM,-0.00023,745.950,170.6,9.065,35.235,5.34,9.68,308.9,0.00
2642,07/30/23 07:15:08 AM,-0.00023,746.050,213.1,9.494,36.156,3.34,7.01,314.5,0.00
2643,07/30/23 07:30:08 AM,-0.00023,746.150,256.9,9.386,36.999,3.34,6.68,307.5,0.00
2644,07/30/23 07:45:08 AM,-0.00023,746.350,303.1,9.687,38.454,3.01,6.01,317.3,0.00
2645,07/30/23 08:00:08 AM,-0.00023,746.350,348.1,9.665,46.929,2.34,6.68,352.4,0.00
2646,07/30/23 08:15:08 AM,-0.00023,746.450,391.9,10.094,43.975,2.67,5.68,29.5,0.00
2647,07/30/23 08:30:08 AM,-0.00023,746.550,436.9,10.180,44.512,2.00,5.34,49.1,0.00
2648,07/30/23 08:45:08 AM,-0.00023,746.550,480.6,9.944,44.886,2.67,6.35,32.3,0.00
2649,07/30/23 09:00:08 AM,-0.00023,746.550,524.4,10.073,45.936,3.01,6.68,35.1,0.00
2650,07/30/23 09:15:08 AM,-0.00023,746.550,565.6,9.837,46.453,3.01,8.35,42.1,0.00
2651,07/30/23 09:30:08 AM,-0.00023,746.750,604.4,10.137,42.791,2.34,6.68,53.3,0.00
2652,07/30/23 09:45:08 AM,-0.00023,746.750,645.6,10.738,37.671,2.00,7.35,77.2,0.00
2653,07/30/23 10:00:08 AM,-0.00023,746.750,693.1,10.330,39.205,3.01,6.68,110.9,0.00
2654,07/30/23 10:15:08 AM,-0.00023,746.850,494.4,10.416,39.188,3.01,7.01,122.1,0.00
2655,07/30/23 10:30:08 AM,-0.00023,746.950,705.6,9.472,45.313,3.34,7.01,133.4,0.00
2656,07/30/23 10:45:08 AM,-0.00023,747.050,786.9,10.137,46.600,2.67,5.68,120.7,0.00
2657,07/30/23 11:00:08 AM,-0.00023,747.250,815.6,10.116,50.471,3.34,7.68,133.4,0.00
2658,07/30/23 11:15:08 AM,-0.00023,747.350,835.6,10.394,49.635,3.01,8.02,112.3,0.00
2659,07/30/23 11:30:08 AM,-0.00023,747.350,856.9,11.124,50.567,2.34,6.35,108.1,0.00
2660,07/30/23 11:45:08 AM,-0.00023,747.350,885.6,10.695,51.196,2.67,6.35,120.7,0.00
2661,07/30/23 12:00:08 PM,-0.00023,747.250,900.6,10.566,51.832,3.34,7.68,140.4,0.00
2662,07/30/23 12:15:08 PM,-0.00023,747.250,910.6,10.416,52.801,3.01,7.01,155.8,0.00
2663,07/30/23 12:30:08 PM,-0.00023,747.450,924.4,10.330,52.009,2.67,7.35,134.8,0.00
2664,07/30/23 12:45:08 PM,-0.00023,747.350,928.1,10.759,51.008,3.34,7.01,123.5,0.00
2665,07/30/23 01:00:08 PM,-0.00023,747.550,929.4,10.630,51.066,2.67,6.35,136.2,0.00
2666,07/30/23 01:15:08 PM,-0.00023,747.450,929.4,10.952,44.846,3.67,8.68,133.4,0.00
2667,07/30/23 01:30:08 PM,-0.00023,747.450,918.1,11.145,41.985,4.01,9.02,129.2,0.00
2668,07/30/23 01:45:08 PM,-0.00023,747.450,914.4,10.888,42.821,4.01,9.35,136.2,0.00
2669,07/30/23 02:00:08 PM,-0.00023,747.850,896.9,11.574,47.390,2.67,8.35,110.9,0.00
2670,07/30/23 02:15:08 PM,-0.00023,747.950,880.6,11.660,50.727,2.00,6.68,101.1,0.00
2671,07/30/23 02:30:08 PM,-0.00023,747.850,898.1,11.982,52.605,2.00,4.34,75.8,0.00
2672,07/30/23 02:45:08 PM,-0.00023,747.650,845.6,11.681,49.969,1.67,4.34,112.3,0.00
2673,07/30/23 03:00:08 PM,-0.00023,747.750,823.1,12.368,46.122,1.67,5.34,94.1,0.00
2674,07/30/23 03:15:08 PM,-0.00023,747.650,808.1,12.646,43.752,2.00,5.34,103.9,0.00
2675,07/30/23 03:30:08 PM,-0.00023,747.850,764.4,12.260,51.772,1.67,5.01,66.0,0.00
2676,07/30/23 03:45:08 PM,-0.00023,747.850,746.9,12.196,51.913,1.67,4.34,19.7,0.00
2677,07/30/23 04:00:08 PM,-0.00023,747.950,719.4,11.681,55.398,1.67,4.34,341.2,0.00
2678,07/30/23 04:15:08 PM,-0.00023,747.950,658.1,12.925,54.467,1.00,2.67,8.4,0.00
2679,07/30/23 04:30:08 PM,-0.00023,747.850,605.6,12.389,48.554,2.00,5.01,43.5,0.00
2680,07/30/23 04:45:08 PM,-0.00023,747.750,586.9,12.003,53.863,2.00,4.68,102.5,0.00
2681,07/30/23 05:00:08 PM,-0.00023,747.850,546.9,13.033,46.101,1.67,4.01,12.6,0.00
2682,07/30/23 05:15:08 PM,-0.00023,747.850,506.9,12.711,44.717,1.34,4.68,68.8,0.00
2683,07/30/23 05:30:08 PM,-0.00023,747.750,458.1,13.075,47.102,1.34,5.01,39.3,0.00
2684,07/30/23 05:45:08 PM,-0.00023,747.850,419.4,10.866,60.987,2.00,4.68,322.9,0.00
2685,07/30/23 06:00:08 PM,-0.00023,747.750,374.4,10.845,60.850,1.67,4.01,355.2,0.00
2686,07/30/23 06:15:08 PM,-0.00023,747.650,325.6,9.515,66.854,2.67,5.34,352.4,0.00
2687,07/30/23 06:30:08 PM,-0.00023,747.550,283.1,9.301,66.552,3.01,6.68,328.5,0.00
2688,07/30/23 06:45:08 PM,-0.00023,747.750,76.9,9.772,61.253,4.01,6.68,321.5,0.00
2689,07/30/23 07:00:08 PM,-0.00023,747.750,23.1,9.987,54.917,3.01,6.68,311.7,0.00
2690,07/30/23 07:15:08 PM,-0.00023,747.650,20.6,10.137,50.559,3.01,6.01,308.9,0.00
2691,07/30/23 07:30:08 PM,-0.00023,747.850,16.9,10.437,42.631,4.01,10.35,300.4,0.00
2692,07/30/23 07:45:08 PM,-0.00023,747.850,14.4,10.802,31.833,3.34,8.02,332.7,0.00
2693,07/30/23 08:00:08 PM,-0.00023,747.750,11.9,10.716,32.218,3.34,7.01,311.7,0.00
2694,07/30/23 08:15:08 PM,-0.00023,747.650,8.1,10.673,35.607,4.34,8.02,303.2,0.00
2695,07/30/23 08:30:08 PM,-0.00023,747.650,3.1,10.394,33.628,4.68,8.02,306.1,0.00
2696,07/30/23 08:45:08 PM,-0.00023,747.550,0.6,10.459,35.793,3.34,7.01,317.3,0.00
2697,07/30/23 09:00:08 PM,-0.00023,747.650,0.6,10.287,33.213,4.01,8.35,307.5,0.00
2698,07/30/23 09:15:08 PM,-0.00023,747.350,0.6,10.437,32.384,4.34,7.68,315.9,0.00
2699,07/30/23 09:30:08 PM,-0.00023,747.950,0.6,10.287,33.271,3.34,9.35,304.7,0.00
2700,07/30/23 09:45:08 PM,-0.00023,747.650,0.6,10.137,35.456,3.34,8.02,313.1,0.00
2701,07/30/23 10:00:08 PM,-0.00023,747.650,0.6,9.708,37.075,3.67,9.68,308.9,0.00
2702,07/30/23 10:15:08 PM,-0.00023,747.550,0.6,9.558,32.502,3.01,6.01,289.2,0.00
2703,07/30/23 10:30:08 PM,-0.00023,747.450,0.6,9.687,35.560,3.01,6.35,299.0,0.00
2704,07/30/23 10:45:08 PM,-0.00023,747.350,0.6,9.901,32.699,3.67,8.02,299.0,0.00
2705,07/30/23 11:00:08 PM,-0.00023,747.250,0.6,9.665,31.930,3.01,6.68,282.2,0.00
2706,07/30/23 11:15:08 PM,-0.00023,747.350,0.6,9.494,32.293,2.00,6.01,282.2,0.00
2707,07/30/23 11:30:08 PM,-0.00023,747.350,0.6,9.215,33.280,2.34,4.68,262.5,0.00
2708,07/30/23 11:45:08 PM,-0.00023,747.350,0.6,9.472,31.254,2.00,3.67,271.0,0.00
2709,07/31/23 12:00:08 AM,-0.00023,747.350,0.6,9.515,32.430,2.34,6.01,293.4,0.00
2710,07/31/23 12:15:08 AM,-0.00023,747.250,0.6,9.665,32.988,3.34,6.68,279.4,0.00
2711,07/31/23 12:30:08 AM,-0.00023,747.250,0.6,9.687,32.543,3.34,7.68,299.0,0.00
2712,07/31/23 12:45:08 AM,-0.00023,747.150,0.6,9.665,31.550,3.34,7.35,292.0,0.00
2713,07/31/23 01:00:08 AM,-0.00023,747.050,0.6,9.515,30.350,4.01,7.35,272.4,0.00
2714,07/31/23 01:15:08 AM,-0.00023,747.150,0.6,9.429,30.817,3.34,7.35,304.7,0.00
2715,07/31/23 01:30:08 AM,-0.00023,746.950,0.6,9.236,31.939,3.34,6.68,339.7,0.00
2716,07/31/23 01:45:08 AM,-0.00023,747.050,0.6,8.979,32.854,2.67,7.68,296.2,0.00
2717,07/31/23 02:00:08 AM,-0.00023,747.050,0.6,8.807,33.646,3.01,7.35,345.4,0.00
2718,07/31/23 02:15:08 AM,-0.00023,747.050,0.6,9.086,32.923,2.00,7.68,4.2,0.00
2719,07/31/23 02:30:08 AM,-0.00023,746.950,0.6,8.936,33.358,2.00,5.34,331.3,0.00
2720,07/31/23 02:45:08 AM,-0.00023,747.150,0.6,8.807,33.510,2.34,6.35,334.1,0.00
2721,07/31/23 03:00:08 AM,-0.00023,746.950,0.6,8.722,34.305,2.00,6.01,296.2,0.00
2722,07/31/23 03:15:08 AM,-0.00023,746.850,0.6,8.443,34.832,2.67,5.68,322.9,0.00
2723,07/31/23 03:30:08 AM,-0.00023,746.850,0.6,8.614,35.300,2.67,6.01,320.1,0.00
2724,07/31/23 03:45:08 AM,-0.00023,746.950,0.6,8.571,35.184,2.34,7.01,324.3,0.00
2725,07/31/23 04:00:08 AM,-0.00023,746.950,0.6,8.657,35.401,3.34,8.68,349.6,0.00
2726,07/31/23 04:15:08 AM,-0.00023,746.750,0.6,8.250,35.807,3.01,7.01,335.5,0.00
2727,07/31/23 04:30:08 AM,-0.00023,746.750,0.6,8.593,35.729,2.67,5.34,341.2,0.00
2728,07/31/23 04:45:08 AM,-0.00023,746.750,0.6,8.464,35.868,2.67,6.35,314.5,0.00
2729,07/31/23 05:00:08 AM,-0.00023,746.850,0.6,8.293,34.536,2.67,6.01,344.0,0.00
2730,07/31/23 05:15:08 AM,-0.00023,746.750,0.6,8.400,35.566,2.67,6.68,334.1,0.00
2731,07/31/23 05:30:08 AM,-0.00023,746.850,0.6,8.507,34.806,3.01,7.35,334.1,0.00
2732,07/31/23 05:45:08 AM,-0.00023,746.950,1.9,8.507,34.841,2.67,7.01,317.3,0.00
2733,07/31/23 06:00:08 AM,-0.00023,746.950,11.9,8.528,35.248,2.67,6.68,327.1,0.00
2734,07/31/23 06:15:08 AM,-0.00023,746.750,40.6,9.129,33.895,3.01,5.34,320.1,0.00
2735,07/31/23 06:30:08 AM,-0.00023,746.650,88.1,9.279,34.264,3.34,6.68,310.3,0.00
2736,07/31/23 06:45:08 AM,-0.00023,746.750,128.1,9.837,33.016,3.34,6.01,283.6,0.00
2737,07/31/23 07:00:08 AM,-0.00023,746.650,171.9,10.051,32.332,2.67,5.34,259.7,0.00
2738,07/31/23 07:15:08 AM,-0.00023,746.650,215.6,9.665,35.949,2.34,5.34,240.1,0.00
2739,07/31/23 07:30:08 AM,-0.00023,746.850,263.1,10.159,31.719,2.00,4.34,238.7,0.00
2740,07/31/23 07:45:08 AM,-0.00023,746.850,309.4,10.802,31.728,2.00,5.01,285.0,0.00
2741,07/31/23 08:00:08 AM,-0.00023,746.950,355.6,10.974,31.875,1.67,5.34,329.9,0.00
2742,07/31/23 08:15:08 AM,-0.00023,747.050,403.1,11.167,28.881,1.67,3.34,11.2,0.00
2743,07/31/23 08:30:08 AM,-0.00023,746.950,449.4,10.759,31.087,2.00,5.01,15.4,0.00
2744,07/31/23 08:45:08 AM,-0.00023,746.950,494.4,11.896,28.428,1.34,3.67,26.7,0.00
2745,07/31/23 09:00:08 AM,-0.00023,747.050,536.9,11.746,30.251,1.34,4.01,96.9,0.00
2746,07/31/23 09:15:08 AM,-0.00023,747.050,579.4,11.896,32.403,1.67,6.01,105.3,0.00
2747,07/31/23 09:30:08 AM,-0.00023,747.150,618.1,12.153,36.123,2.34,4.68,74.4,0.00
2748,07/31/23 09:45:08 AM,-0.00023,747.050,656.9,11.853,37.955,2.00,5.68,84.2,0.00
2749,07/31/23 10:00:08 AM,-0.00023,747.050,690.6,11.660,39.545,2.67,6.68,116.5,0.00
2750,07/31/23 10:15:08 AM,-0.00023,747.050,724.4,11.831,38.849,2.67,9.02,117.9,0.00
